Length,Width,Gap,Char_Imp,beta_l,root_er
60,11.0,5.5,20.37745083454683,0.0765998253871813,4.098102638662961
60,11.0,6.0,20.73743013875382,0.15307388325354662,4.182661420123097
60,11.0,6.5,20.874282940040853,0.2596018807790703,4.211073198008903
60,11.0,7.0,20.906382599114153,0.4212113089558479,4.602277801004893
60,11.0,7.5,20.98532559884908,0.3337256957424343,4.482411585983699
60,11.0,8.0,20.944146852366366,0.3463455706167239,4.735111900679623
60,11.0,8.5,20.964341826297375,0.3226348821401328,4.572231548199985
60,11.0,9.0,21.21694790454466,0.2400175517633333,4.60424508104142
60,11.0,9.5,21.409493097301517,0.14674035521095646,4.64015294434495
60,11.0,10.0,22.21934023007539,0.3178588875673087,4.8325464489490875
60,11.0,10.5,22.004649585766334,0.3427852664323202,4.560109583519092
60,11.0,11.0,22.470289819299182,0.33505465247680044,4.618035844288255
60,11.0,11.5,22.545189432877372,0.2727736665876917,4.877240151346678
60,11.5,2.0,15.923598255582922,0.20589541898572172,3.925879156214149
60,11.5,2.5,16.90794841600811,0.6102051576456347,3.823011221840506
60,11.5,3.0,17.557171093107964,0.16938957049831227,4.036048712328895
60,11.5,3.5,18.446012178613085,0.0816611645366554,4.137834993612232
60,11.5,4.0,18.795096936742244,0.2877885131181741,4.043882344012778
60,11.5,4.5,19.298825585839335,0.22462902036833246,3.925075513454102
60,11.5,5.0,19.589903372163395,0.2626857817011947,4.332335524892964
60,11.5,5.5,20.09448607679415,0.2801956960293044,4.301225406989285
60,11.5,6.0,20.20186609527689,0.25371687419511185,4.203420138564644
60,11.5,6.5,20.15661645873629,0.3617679638644979,4.530899161687503
60,11.5,7.0,20.245229400837832,0.23612688067496465,4.375192903253228
60,11.5,7.5,20.31872124413323,0.40420135651479483,4.551148519182513
60,11.5,8.0,20.39329412451052,0.351505266292866,4.699874661137201
60,11.5,8.5,20.493408462803913,0.33296280924030697,4.627160335618828
60,11.5,9.0,20.80482842748533,0.2795600783112616,4.615520303209671
60,11.5,9.5,21.30645651903686,0.20441532880945557,4.674519712500607
60,11.5,10.0,21.446229770554876,0.45037090044265715,4.827732782065646
60,11.5,10.5,21.7027631799351,0.1934435793965375,4.759194753569027
60,11.5,11.0,22.14936439683254,0.321414505833191,4.75413040030103
60,11.5,11.5,22.282703244843482,0.3060636064051391,4.778562398567829
65,2.0,2.0,20.594054979394496,0.27850355707060637,2.5992868852797595
65,2.0,2.5,24.552567784950725,0.20202552449777297,2.7404585111801074
65,2.0,3.0,28.041987637811506,0.05816617536555688,2.8450103015318637
65,2.0,3.5,30.71269554029752,0.045717305251947865,2.6480177799133413
65,2.0,4.0,33.00111549507372,0.2287838715164517,2.8199667724609223
65,2.0,4.5,35.00238843982439,0.1067238316208418,2.9228600608247772
65,2.0,5.0,36.898837483799156,0.24381571840296112,2.674700611321301
65,2.0,5.5,38.46700293763011,0.25666648430716454,2.9336401055596624
65,2.0,6.0,40.150096828157054,0.2872561437351015,2.9292728915133273
65,2.0,6.5,41.31802389985693,0.14014813215391075,2.833634313477801
65,2.0,7.0,42.85640179961848,0.3744438616589303,2.8545236856089917
65,2.0,7.5,43.89168919114697,-0.13448839299446116,2.778410702213451
65,2.0,8.0,40.02528820444529,0.24550266822620204,3.0516715953661233
65,2.0,8.5,40.38894743526273,0.13031256980111794,3.1820972815395647
65,2.0,9.0,41.1478411995497,0.27524888957844157,3.251806286985303
65,2.0,9.5,41.87292922254967,0.22151710755072299,3.1455361654195895
65,2.0,10.0,42.251811846510705,0.24605725466685774,3.3550090445899983
65,2.0,10.5,42.923403495125655,0.28686417425475824,3.119527721913774
65,2.0,11.0,43.366225268942664,0.2728525358054863,3.295871054981229
65,2.0,11.5,43.94926708467287,0.2701135052762206,3.232391431930603
65,2.5,2.0,23.46022960061449,0.26061541013160366,2.8227675750495496
65,2.5,2.5,26.60955531096508,0.19630898446323,2.786563004723924
65,2.5,3.0,29.08652755291768,0.11700249852446788,2.9210303144483434
65,2.5,3.5,31.422668176414795,0.08901047009594462,2.7446847489991586
65,2.5,4.0,33.29468316861982,0.15347366525061074,2.780980293857407
65,2.5,4.5,34.92727834760393,0.2017251025090786,2.806627319236832
65,2.5,5.0,36.413762977471926,0.26354540310035124,2.9855652185631083
65,2.5,5.5,37.90761554691786,0.16500861252104063,2.885345026356161
65,2.5,6.0,39.44213992934533,0.2814294872818808,3.0439016642454737
65,2.5,6.5,40.511861600768675,0.11390026593607891,2.914601248596444
65,2.5,7.0,41.88828506858055,0.09800573206746357,2.835361967757617
65,2.5,7.5,37.376510989854346,0.18673682465616126,3.3600490836437666
65,2.5,8.0,38.21869235568809,0.17463008065839353,3.176720453236271
65,2.5,8.5,38.579101685257086,0.08919839739581381,3.288887970604063
65,2.5,9.0,39.103641552599036,0.3038223568930698,3.2987901927537107
65,2.5,9.5,39.89841366680612,0.027086046114618012,3.3717255272824835
65,2.5,10.0,40.29424133678208,0.17937176187751128,3.359661695938592
65,2.5,10.5,40.92132634864447,0.24722301171778097,3.1545310646329545
65,2.5,11.0,41.41991500218067,0.2296678663194886,3.3942943451799863
65,2.5,11.5,42.42316496165704,0.14053845392366515,3.610946157264236
65,3.0,2.0,24.771994507415023,0.2833382005073652,2.8050739481683657
65,3.0,2.5,27.111596759581282,0.21653560421844126,2.819237018687422
65,3.0,3.0,29.137208383066955,0.22611828468423592,2.8320658083365533
65,3.0,3.5,30.998960101867194,0.10763166938603189,2.903144283668393
65,3.0,4.0,32.56533385336236,0.14330262592025209,2.922940829220153
65,3.0,4.5,34.337873715312675,0.27777280736208426,3.049147833292987
65,3.0,5.0,35.73322166696017,0.22223134374119557,2.82928418681752
65,3.0,5.5,37.105121886317264,0.16794347376575453,2.804795224072677
65,3.0,6.0,38.04408818139353,0.13950495021418377,3.023551896732311
65,3.0,6.5,34.26815963502111,0.3380388938504052,3.333380538931956
65,3.0,7.0,34.88462815542411,0.36202623993416405,3.3327566750753954
65,3.0,7.5,35.408589781182535,0.16791704653905823,3.451011622783082
65,3.0,8.0,36.2341610048661,0.3864364227785065,3.3967765019407703
65,3.0,8.5,36.69566622739203,0.3765971376121733,3.335105723250083
65,3.0,9.0,37.14402482308077,0.19701247897563226,3.4802835147422426
65,3.0,9.5,37.69081621990042,0.2824795088479039,3.5879418634635343
65,3.0,10.0,38.257520977064026,0.24349942727252627,3.1302937675596443
65,3.0,10.5,38.96160776096877,0.13690987325296616,3.2879430558245333
65,3.0,11.0,39.77321218883373,-0.02130417888248426,3.444399623542149
65,3.0,11.5,40.49082175354257,0.3054009234604637,3.4296613518288415
65,3.5,2.0,24.438061603269492,-0.017270068340297956,2.7925277592470215
65,3.5,2.5,26.640850251995793,0.16542077026271187,2.8126654977157717
65,3.5,3.0,28.489080215491693,0.2767955287722233,2.746541152832572
65,3.5,3.5,30.159566201232664,0.2374146170698024,2.823340838450586
65,3.5,4.0,31.78181394078305,0.3034522810146556,2.957650377752323
65,3.5,4.5,33.2904667691709,0.06591500408448558,2.9288635984772946
65,3.5,5.0,34.57248745095426,0.13561278139156596,3.0919619524243602
65,3.5,5.5,35.860934822969675,0.13324979506360768,3.1243807881861687
65,3.5,6.0,31.87951512718738,0.21912248784569457,3.416168403527865
65,3.5,6.5,32.62929737757401,0.3568608432334565,3.374485279877896
65,3.5,7.0,33.22860418160623,0.24331057416888854,3.342534956819423
65,3.5,7.5,33.61942306345785,0.17632140903254875,3.439453307825984
65,3.5,8.0,34.28362981092887,0.2232929122158713,3.560169733721239
65,3.5,8.5,34.877706112441395,0.3424361226999959,3.3649234753649315
65,3.5,9.0,35.5077087118179,0.2010482341254727,3.384024288483438
65,3.5,9.5,36.20371744308216,0.31872687960513196,3.536661402573769
65,3.5,10.0,36.696637849490806,0.28517322210477436,3.6178215504577604
65,3.5,10.5,37.642851819255874,0.3173565257743408,3.4047521273989614
65,3.5,11.0,38.415036557032465,0.38550870699210427,3.4309826036702296
65,3.5,11.5,39.32443679391971,0.32107409697934497,3.428137789297814
65,4.0,2.0,23.80064992120819,0.2640903761858505,3.001188206573175
65,4.0,2.5,25.83210485364929,0.08081353685294396,2.7751896599555437
65,4.0,3.0,27.760412849760783,0.2884780652188493,2.890638957756868
65,4.0,3.5,29.525564969468558,0.16825534359239488,2.99009225491693
65,4.0,4.0,31.091166172391098,0.4441415838429392,3.0614609927651353
65,4.0,4.5,32.55615389103518,0.23708204242872327,3.0205465265182174
65,4.0,5.0,29.256353092131867,0.27291974126389257,3.2626215284293965
65,4.0,5.5,29.90674620181821,0.362035873592446,3.370275002377273
65,4.0,6.0,30.586299178542536,0.14509788624438935,3.3105078292302714
65,4.0,6.5,31.278694391247708,0.2718948272404337,3.3271070581027353
65,4.0,7.0,31.731151581113743,0.31564580919321067,3.5710592131911056
65,4.0,7.5,32.141407070578786,0.2896213179757478,3.5877852109464494
65,4.0,8.0,32.74714195977213,0.2842370526946922,3.678298641281305
65,4.0,8.5,33.27045302088284,0.05147957192648864,3.5308769591921747
65,4.0,9.0,34.19529364067987,0.43035838399874604,3.6225205041854927
65,4.0,9.5,34.69125710470452,0.26127286590664156,3.5447449933700623
65,4.0,10.0,35.611000899005425,0.2638122588885966,3.619783330255441
65,4.0,10.5,36.26965292846209,0.3261131677557373,3.4100044005843184
65,4.0,11.0,37.207591691173356,0.27467786361622276,3.724959098768412
65,4.0,11.5,37.98754065072407,0.25089417446014634,3.4679691831399375
65,4.5,2.0,23.32349409368735,0.13428281650617477,2.961626136297771
65,4.5,2.5,25.495719697041427,0.11661359155224749,2.842101552772671
65,4.5,3.0,27.156738827363053,0.08699304606370688,3.006731996041479
65,4.5,3.5,28.617411062461258,0.525072884161521,3.0003618759852277
65,4.5,4.0,30.058556002987405,0.18925607070672879,2.951968938601298
65,4.5,4.5,27.07226211650462,0.24944934198496568,3.383077477233567
65,4.5,5.0,27.979399326432397,0.26758348830322687,3.27762873918834
65,4.5,5.5,28.372202690365498,0.3857577382216499,3.641854276480978
65,4.5,6.0,29.228257359457434,0.061362356851009464,3.585208923411551
65,4.5,6.5,29.66257230448058,0.26812006136749067,3.588287726177954
65,4.5,7.0,30.261223609407107,0.3404607261490595,3.6495854997446426
65,4.5,7.5,30.65212487630451,0.23104658795067234,3.6663826279980074
65,4.5,8.0,31.191533192619907,0.20770451423162783,3.5876579507173165
65,4.5,8.5,32.00566262028911,0.3925545566524564,3.7638693680632875
65,4.5,9.0,32.75862448713142,0.25648624443963186,3.4998030728487697
65,4.5,9.5,33.77378365056048,0.2848656724594816,3.9347542513085
65,4.5,10.0,34.575953422649775,0.23726239194988288,3.707053408661803
65,4.5,10.5,35.33793472964638,0.38470848252776624,3.518601580396436
65,4.5,11.0,36.03115066274263,0.20133459947563956,3.382428275907127
65,4.5,11.5,37.004291532509896,0.18280468598994015,3.4151220684444255
65,5.0,2.0,22.69508513030655,0.3182672729339288,2.888946031747008
65,5.0,2.5,24.57055268253471,0.2111484690508912,3.005823189967359
65,5.0,3.0,26.520035714552343,0.2260318222716959,3.0882527043621466
65,5.0,3.5,24.494897830118088,0.16298070259898037,3.457358935421733
65,5.0,4.0,25.471028098658245,0.14120433241158684,3.415721111974702
65,5.0,4.5,26.143725323736998,0.2739603452311098,3.457401552193238
65,5.0,5.0,26.472299627982892,0.37672273924338495,3.683815546531627
65,5.0,5.5,27.433028209054683,0.21730426517500923,3.640619900221071
65,5.0,6.0,27.91622785864173,0.16313343453126644,3.6560531972356536
65,5.0,6.5,28.48942786009096,0.5126754781315711,3.622322831944306
65,5.0,7.0,28.954281979825836,0.323791413291952,3.6090011311207997
65,5.0,7.5,29.777184116384248,0.06507433406005167,3.6260687617497016
65,5.0,8.0,30.438970625430503,0.407334312704351,3.7724644206157367
65,5.0,8.5,31.32280124247539,0.2309044783315059,3.7435058563965997
65,5.0,9.0,32.053307932949295,0.33575567770350223,3.7216150240118298
65,5.0,9.5,33.049839209902785,0.2651421114207403,3.843681147789453
65,5.0,10.0,33.72379193709601,0.3993645772217007,3.754441689530442
65,5.0,10.5,34.392857714946,0.2384282978175649,3.5859013913753515
65,5.0,11.0,35.37959052396283,0.2511422328945533,3.726422353676339
65,5.0,11.5,31.953948600940013,0.4279293631474296,4.0569873659251705
65,5.5,2.0,22.199331295082757,0.3254523100910624,2.9718287462554382
65,5.5,2.5,24.394402035711117,0.27001336286101096,3.00853148767109
65,5.5,3.0,22.7606058295188,0.24198495199124317,3.4870945948907086
65,5.5,3.5,23.831222916153997,0.27009559953422474,3.3112791935471866
65,5.5,4.0,24.59033421354288,0.3494350802507205,3.5015707987463847
65,5.5,4.5,25.344332566787553,0.2253006705410149,3.6369726837963925
65,5.5,5.0,25.786105666022095,0.2905211678834163,3.4104153023262667
65,5.5,5.5,26.407160698867358,0.2259757526709905,3.6225157233968974
65,5.5,6.0,26.85372001999407,0.21856743718539845,3.71450647917225
65,5.5,6.5,27.2785783941481,0.17381660988888195,3.4530121551008772
65,5.5,7.0,28.329423991421535,-0.001848645804510607,3.7963921226138018
65,5.5,7.5,29.02725766004612,0.17848825949937464,3.7652427240887323
65,5.5,8.0,29.647605604333588,0.2868970680683412,3.7472209700534047
65,5.5,8.5,30.57546691248277,0.0754910720826259,3.6705908356766166
65,5.5,9.0,31.31382491905031,0.22105957349545025,3.718188370601178
65,5.5,9.5,32.05923010362276,0.13413508299509497,3.7259418707246827
65,5.5,10.0,32.8156088880241,0.35807177773513643,3.680734967568284
65,5.5,10.5,33.8973931561383,0.2171807387329712,3.5690912177508536
65,5.5,11.0,30.605025022899262,0.08657417667089912,4.087332678818102
65,5.5,11.5,30.573394319275508,0.3452310773649488,4.1682513172802285
65,6.0,2.0,19.729126528152694,0.1962065634856114,3.4024195387479454
65,6.0,2.5,21.228584137611545,0.38391750879983777,3.3682025862735667
65,6.0,3.0,22.406285348655864,0.24056976559274273,3.159329156760436
65,6.0,3.5,22.91516042298106,0.33580278858876056,3.5245721944933184
65,6.0,4.0,23.546492087077837,0.2660501012162869,3.468567205159645
65,6.0,4.5,24.465270307740308,0.1655292472591684,3.5311597820061134
65,6.0,5.0,24.925074214811882,0.17795206701112265,3.536513413634199
65,6.0,5.5,25.438144191073633,0.26132413900552487,3.7089060915147263
65,6.0,6.0,25.97005649730895,0.23232467089135195,3.9691886630582593
65,6.0,6.5,26.826987559643744,0.23378882388474845,3.955012574984227
65,6.0,7.0,27.439126165713102,0.4302829943801902,3.7194514582070735
65,6.0,7.5,28.284947694889304,0.44020317675147624,3.7770626117727173
65,6.0,8.0,29.1807413559118,0.29795060704551724,3.8395180815962027
65,6.0,8.5,29.809449970228062,0.3014518535092702,3.7105275484203406
65,6.0,9.0,30.87097189488355,0.3053073183393448,3.7349502298665143
65,6.0,9.5,31.570829713031774,0.2096516101092593,3.756657664027658
65,6.0,10.0,29.03188963757387,0.01994992943084889,3.822142166782184
65,6.0,10.5,29.23938128912709,0.32170494732144894,4.172251789209157
65,6.0,11.0,29.555878276352896,0.323010541250601,4.189483092307785
65,6.0,11.5,29.786122429409446,0.29111886045880114,4.14255675539579
65,6.5,2.0,19.26693249261884,0.3086038765036317,3.178909398291781
65,6.5,2.5,20.58101350937592,0.2512359146951122,3.3201189857554727
65,6.5,3.0,21.53098646251043,0.19173274635007675,3.2333082085956804
65,6.5,3.5,22.09385707200862,0.3454512601024158,3.6446572748965953
65,6.5,4.0,23.031588557379976,0.31988677718516156,3.6576047656276613
65,6.5,4.5,23.59018455906117,0.22468238153349807,3.616799947306119
65,6.5,5.0,24.178337738094154,0.02948583222858464,3.755458228986657
65,6.5,5.5,24.848868644585256,0.2283255750375904,3.7287244597163385
65,6.5,6.0,25.413675570996816,0.09112884417072911,3.7903464745898643
65,6.5,6.5,26.133537873209875,0.21580084555315068,3.9540746256513715
65,6.5,7.0,26.98616724312828,0.2848369028880935,3.8565581183301
65,6.5,7.5,27.76744253032753,0.21153354335621904,3.8594197087571063
65,6.5,8.0,28.479837399430902,0.3132994060022991,3.6532823280161404
65,6.5,8.5,29.426918678476834,0.1359480671291285,3.7959041899482036
65,6.5,9.0,30.178154084386932,0.19996086330872734,3.7850219350966583
65,6.5,9.5,27.949503110600844,0.11530428917118371,4.183327888547563
65,6.5,10.0,28.141232856469617,0.3125664995352622,4.1340848893635425
65,6.5,10.5,28.366320953588982,0.41364696822120206,4.223431777397834
65,6.5,11.0,28.37924620235455,0.2587516746528986,4.235708276452435
65,6.5,11.5,28.676115217320376,0.40261388833692663,4.258530481616329
65,7.0,2.0,18.658728708526027,0.3517637516297947,3.3391968373230583
65,7.0,2.5,20.088757444870573,0.18000705877709794,3.3836826159277638
65,7.0,3.0,20.918705743261384,0.39257155060243853,3.6390433954248937
65,7.0,3.5,21.679780958510577,0.18071878690983958,3.4946772630064515
65,7.0,4.0,22.411659904290566,0.22111844568362848,3.6573119303724684
65,7.0,4.5,23.046012219749684,0.2724704318801596,3.824190037870296
65,7.0,5.0,23.555387559114845,0.3209391469860301,3.7851857345421864
65,7.0,5.5,24.190521750267976,0.1537320022219505,3.9359723657203047
65,7.0,6.0,24.858687456607306,0.2697740522394831,3.9274062700957533
65,7.0,6.5,25.773571716858005,0.0382021754807817,3.9307379264499813
65,7.0,7.0,26.537807903416866,0.17708907269903332,4.052031588522881
65,7.0,7.5,27.18312758118128,0.3107307125477997,3.7433151450116666
65,7.0,8.0,28.009242201778235,0.1345213787270459,3.8004855560519935
65,7.0,8.5,26.62737593960226,0.10284599997726229,4.065639328782533
65,7.0,9.0,27.04008538712857,0.32858165129101535,4.166845281225691
65,7.0,9.5,27.18414303207393,0.29699277449518385,4.068337765988827
65,7.0,10.0,27.209150051321416,0.2638562938095331,4.194121611688237
65,7.0,10.5,27.612259152356884,0.2842830643577341,4.135107883607349
65,7.0,11.0,27.665890155485375,0.38431203114015855,4.313027818974402
65,7.0,11.5,27.82812801045984,0.2623039489321242,4.2613137141584465
65,7.5,2.0,18.183441677145364,0.37904684317789783,3.4802604109799598
65,7.5,2.5,19.23338795949743,0.2663958658201812,3.5640758470501597
65,7.5,3.0,20.362882223658566,0.3650719916374745,3.570519437044509
65,7.5,3.5,20.990457559233747,0.25335669422140633,3.389946538064733
65,7.5,4.0,21.748265531697683,0.30576852103393265,3.600943452985943
65,7.5,4.5,22.45210472888312,0.28979093213779195,3.807363957597377
65,7.5,5.0,23.2777375774662,0.4429444991201004,3.856690084554501
65,7.5,5.5,23.694419338280976,0.20341865031174539,3.879938759381508
65,7.5,6.0,24.474850958756935,0.3610805885269195,3.8740004775336505
65,7.5,6.5,25.376761138030425,0.18583842069275175,3.931682475677932
65,7.5,7.0,26.01505358577511,0.28470677097583946,4.063937482600236
65,7.5,7.5,26.931308574200422,0.2072003493885441,4.036080738781925
65,7.5,8.0,25.722866773370647,0.30058359604391793,4.242746180812493
65,7.5,8.5,25.783545294100907,0.21375596778594935,4.176587749749694
65,7.5,9.0,25.9690485642992,0.34250313745207883,4.22317425706493
65,7.5,9.5,26.3783275415479,0.40805848373475667,4.169204922033015
65,7.5,10.0,26.527201991323235,0.33985370828213557,4.283000965031597
65,7.5,10.5,26.537392093035056,0.4330186498406906,4.168522554539017
65,7.5,11.0,26.757950199114518,0.1996172008713465,4.384697948573343
65,7.5,11.5,26.862526543806418,0.12799915592836006,4.20810692222005
65,8.0,2.0,17.705961494956483,0.24211360858765535,3.467434409062295
65,8.0,2.5,18.77375960683705,0.2942816542749486,3.562540661356509
65,8.0,3.0,19.83258906841917,0.24585240460226765,3.7976416100036827
65,8.0,3.5,20.518248643506208,0.12744359264965047,3.7575654945541075
65,8.0,4.0,21.149608689786945,0.34076109887600803,3.7464120936957443
65,8.0,4.5,21.70449874977655,0.25929883361277273,3.8403097379080893
65,8.0,5.0,22.793970252861087,0.2000410479039198,3.81616698450332
65,8.0,5.5,23.184124055307688,0.08434662941576171,3.941926130954646
65,8.0,6.0,23.981375883494735,0.12922542350134983,3.9236573681588576
65,8.0,6.5,24.96983629436687,0.3592277318149641,3.775010851588964
65,8.0,7.0,24.303549121419838,0.3517133546535098,4.006841268013192
65,8.0,7.5,24.78525507286408,0.24758302403749213,4.296835386873855
65,8.0,8.0,24.97389856166942,0.2506139069383342,4.170095480891117
65,8.0,8.5,25.26431339317601,0.3687453854951991,4.129054654703823
65,8.0,9.0,25.22615375729969,0.34464478291053025,4.392542583498737
65,8.0,9.5,25.516878008609975,0.4462173329153122,4.585624813155452
65,8.0,10.0,25.444961156115326,0.3257742667716848,4.647872834783416
65,8.0,10.5,25.664954594388888,0.19648843791004988,4.556488553542682
65,8.0,11.0,25.993291300510162,0.3251847618929869,4.474739424225057
65,8.0,11.5,25.835396124014082,0.29878310806056024,4.477543918350552
65,8.5,2.0,17.454333686833472,0.23576426242185142,3.5784089924870073
65,8.5,2.5,18.516260068581076,0.31902831263426124,3.7250503364894567
65,8.5,3.0,19.427838407914678,0.11913205199094332,3.62020858168141
65,8.5,3.5,19.968489175577904,0.21280564763807966,3.862118199810561
65,8.5,4.0,20.8487087448697,0.2505066991680052,3.8401445399169956
65,8.5,4.5,21.53378450660299,0.2523393834508436,3.806252798768603
65,8.5,5.0,22.34529123967331,0.4260891836549303,3.942791218463106
65,8.5,5.5,23.131875316409005,0.3559239939347321,4.254087023080503
65,8.5,6.0,23.877901928464603,0.2600960322282275,3.907181424165172
65,8.5,6.5,23.396895597381405,0.36201191233950636,3.9700171044603483
65,8.5,7.0,23.76272660389882,0.19863502144467451,4.069171689984547
65,8.5,7.5,24.10878337485098,0.3134464161799252,4.1082788784782664
65,8.5,8.0,24.278284865647574,0.2658806611740515,4.369404057716656
65,8.5,8.5,24.588032923458517,0.18692198795759868,4.182199966521739
65,8.5,9.0,24.568847757695902,0.27933892687206957,4.307783313202482
65,8.5,9.5,24.888602241172272,0.3725740908633633,4.286806794219421
65,8.5,10.0,24.93771607533078,0.34579810467488764,4.276862328398385
65,8.5,10.5,24.804511736722187,0.2790945304181929,4.407493958671043
65,8.5,11.0,24.92478166725505,0.28051045463567903,4.587676881044017
65,8.5,11.5,25.145572035487383,0.3158373944666202,4.412532798172857
65,9.0,2.0,16.93377380674085,0.21540318088463453,3.6292212942603577
65,9.0,2.5,17.98649683279316,0.23857733844522905,3.733605883043195
65,9.0,3.0,18.726441370007745,0.16703401735706602,3.634905400900426
65,9.0,3.5,19.68118678139712,0.09380139345765678,3.9018315224327873
65,9.0,4.0,20.477592667819113,0.31603807898986364,3.950905723744369
65,9.0,4.5,21.304068090562655,0.30011222128048887,3.885643396223538
65,9.0,5.0,22.257143922486257,0.10037919636430195,3.8318180394075547
65,9.0,5.5,22.067890097511146,-0.012831129987304069,3.9360677336172647
65,9.0,6.0,22.501863356363703,0.21823584466286572,4.086138325511583
65,9.0,6.5,22.913672343271063,0.3394930956649657,4.227006553690718
65,9.0,7.0,23.261471783226217,0.3161379887313276,4.153259312292521
65,9.0,7.5,23.696982707156465,0.19888321442604084,4.142477199985452
65,9.0,8.0,23.634435743009895,0.3206734948129466,4.192076498762931
65,9.0,8.5,23.81741342989522,0.3302300131824646,4.29022043614822
65,9.0,9.0,24.103736971597602,0.30122201603468013,4.34952553835152
65,9.0,9.5,24.07647393305172,0.3061932544392077,4.317227512194681
65,9.0,10.0,24.226109222542167,0.413541763601255,4.491429917740371
65,9.0,10.5,24.091164899687666,0.22877922043192583,4.484494211180008
65,9.0,11.0,24.437694418633054,0.3328987188998978,4.618414193915818
65,9.0,11.5,24.8218770772174,0.38446904636285756,4.373739028882924
65,9.5,2.0,16.66313606517463,0.47546249435893123,3.650699061014547
65,9.5,2.5,17.65461709303102,0.5328770106532256,3.761469481296377
65,9.5,3.0,18.523672075918054,0.15581284960238212,3.679454678446805
65,9.5,3.5,19.592531144272428,0.28313306649987585,3.841780651516297
65,9.5,4.0,20.525152667723365,0.18433483344007862,4.103462884869954
65,9.5,4.5,21.24236376227655,0.37791644557818216,3.74354355558112
65,9.5,5.0,21.048922004313972,0.3267116436518616,4.068266141647094
65,9.5,5.5,21.625392901238058,0.19189413472976363,4.200951757444867
65,9.5,6.0,22.080399405396854,0.140431221048625,4.131888292620536
65,9.5,6.5,22.32275908456036,0.2164503264568452,4.172405706736924
65,9.5,7.0,22.70523122288778,0.18506566299260546,4.287049944216744
65,9.5,7.5,22.905793010142027,0.2042884628276984,4.266408847914813
65,9.5,8.0,23.179464723093574,0.2948603758518585,4.318899401466869
65,9.5,8.5,23.406528190809492,0.29125565141844695,4.479208170467356
65,9.5,9.0,23.38693157702387,0.20975290103768857,4.454034228532878
65,9.5,9.5,23.354673490721574,0.39253197572631354,4.475907851208675
65,9.5,10.0,23.621516591593394,0.3199735327899232,4.550277359513661
65,9.5,10.5,23.549349155250724,0.18901072923611367,4.696510330134678
65,9.5,11.0,24.025060284849836,0.42242199238674466,4.553089987711646
65,9.5,11.5,24.207259152434613,0.3700143866611632,4.765483267625022
65,10.0,2.0,16.47762302269066,0.1575342227466049,3.718633356977022
65,10.0,2.5,17.420631180323873,0.30198510914979265,3.8388085771164895
65,10.0,3.0,18.41309708659608,0.35602314995409645,3.7980461559623584
65,10.0,3.5,19.521150960474742,0.22022805547731228,3.873526016896497
65,10.0,4.0,19.59547796729097,0.06235528117997102,4.05522941921131
65,10.0,4.5,20.21075347013658,0.20717982993366968,3.949939662449144
65,10.0,5.0,20.83933549045462,0.35085415309469487,4.050668046152404
65,10.0,5.5,21.321159992240137,0.39024605138641894,4.211888445746766
65,10.0,6.0,21.503111096355905,0.21374670123000844,4.145830816293765
65,10.0,6.5,21.861245352023495,0.240263382011235,4.254049845277469
65,10.0,7.0,22.20818424711956,0.19773244444636717,4.428100417496247
65,10.0,7.5,22.39669892793807,0.22682818938639546,4.269009709426965
65,10.0,8.0,22.61346649986573,0.2748654640876095,4.315759782404424
65,10.0,8.5,22.647289277824047,0.3052997177565507,4.517340086102519
65,10.0,9.0,22.540841195861827,0.41336603024648416,4.707146980033723
65,10.0,9.5,22.538177334814005,0.3583545602851802,4.6954180517109565
65,10.0,10.0,22.747243828272065,0.3620717485443959,4.597977131696353
65,10.0,10.5,23.07132392888181,0.270577897414567,4.66545237332146
65,10.0,11.0,23.46711253975778,0.1779659513948765,4.606617545006219
65,10.0,11.5,23.934880969946754,0.48062201359580936,4.637575154793306
65,10.5,2.0,16.199606699182347,0.3292862628290527,3.87917192050766
65,10.5,2.5,17.34299524882967,0.20459674953032983,3.533850536280811
65,10.5,3.0,18.186648205651586,0.3129557516586742,3.711598945621458
65,10.5,3.5,18.805529556074042,0.23314573900465246,3.988949739073018
65,10.5,4.0,19.64858728921674,0.37647904462762277,4.0071063910513045
65,10.5,4.5,20.108287257422333,0.34203796528823205,4.156639821021875
65,10.5,5.0,20.38806815598218,0.3014950442252581,3.948809004799161
65,10.5,5.5,20.969946687695483,0.3942018225351468,4.088270373577962
65,10.5,6.0,21.31550633312281,0.13298009176446335,4.0845792923486
65,10.5,6.5,21.528534714982474,0.35427489844628895,4.394537410687842
65,10.5,7.0,21.679605728192684,0.16136249233591518,4.207034248030434
65,10.5,7.5,21.701072953251007,0.25133192107647484,4.288322414061546
65,10.5,8.0,22.089382258838107,0.3654354730591139,4.698571213629203
65,10.5,8.5,22.070643636316415,0.3538580606142381,4.502068049625258
65,10.5,9.0,22.019799196683902,0.35066837774508713,4.471779524216725
65,10.5,9.5,21.82645679191908,0.4063101819977855,4.755246935950074
65,10.5,10.0,22.44021775730808,0.1046049190189895,4.715810396830868
65,10.5,10.5,22.741574845803274,0.19011986600960032,4.725948167808432
65,10.5,11.0,23.316486678802654,0.3000220904842704,4.823460203633127
65,10.5,11.5,23.19761568686589,0.4172504399914901,4.6667434799290675
65,11.0,2.0,16.253155428085368,0.25767575895622585,3.726396149412166
65,11.0,2.5,17.228845136215536,0.16670660060148218,3.8678164191587583
