Length,Width,Inductance,Peak Q,Peak Q Freq,SRF
115,5.0,83.03287102058235,86.74045431100947,87.63157106115699,
115,5.5,80.50643038073142,85.639127411788,85.57555467302717,
115,6.0,85.6461131459789,92.77296647317206,84.52365530984174,
115,6.5,80.95148702134449,90.65251036028111,82.34749757448316,
115,7.0,78.24101431369874,90.88811607365551,73.77195391674903,
115,7.5,74.7836724031571,91.46314374186414,77.7269601959886,
115,8.0,75.45752210063876,90.07690411174441,76.42289515524811,
115,8.5,74.62572847459971,91.00657280278963,73.65383680914108,
115,9.0,74.20948195561556,96.07366603814138,69.32750895538783,
115,9.5,77.06750858874221,91.58099237234421,67.35199007132022,
115,10.0,72.39274828840327,94.54024180954694,70.73161420888444,
115,10.5,73.37751962063247,100.35412054684214,65.21558682474381,
115,11.0,74.65839874403494,95.41028697436808,65.44844272449713,
115,11.5,72.56268804480035,94.42558364995905,67.06232516150888,
115,12.0,68.3114602440994,103.0507479667309,67.6428279040915,
120,2.0,103.13127687757472,70.33647337728353,97.20694986156833,
120,2.5,102.38057359700542,82.92593224531878,84.55926504747336,
120,3.0,96.33529287743978,70.41811624202245,96.56249695717233,
120,3.5,98.93030230000409,71.4522399167424,89.02417265277299,
120,4.0,94.32344289251853,78.03430171468757,83.47147733318452,
120,4.5,92.49528504029843,80.34154190524072,82.16965726263183,
120,5.0,92.1631689046391,83.90402579374513,77.6895060828459,
120,5.5,90.14012270466067,86.04239591956726,80.21656611627733,
120,6.0,88.57770406142534,83.39553534325026,78.91138694472136,
120,6.5,84.98457022255282,82.82077493473416,72.94218183931211,
120,7.0,85.21837572272501,89.09437172712785,78.27125980290309,
120,7.5,84.17683909427096,84.6680399829399,79.32992388668734,
120,8.0,78.59943040413637,88.52365320425535,72.20532891397676,
120,8.5,80.45375373662667,94.51526695395935,66.84203561139051,
120,9.0,81.82382799564854,90.58709708000355,65.86683930404055,
120,9.5,80.81388348961293,91.69271013850667,64.86433567534198,
120,10.0,76.39510063504818,96.54589994882966,66.48223671092538,
120,10.5,78.9372741744744,96.37676517395771,65.08828083492276,
120,11.0,76.75139808799283,97.145728322605,67.33644513161647,
120,11.5,78.01297126699203,96.69801954587932,64.80910776069861,
120,12.0,77.79100576489475,94.30988038116942,63.46114722733139,
125,2.0,107.45734694396522,72.38315959072094,89.42655300801266,
125,2.5,106.33919815391991,75.69032070167627,84.56415112511621,
125,3.0,106.13373643649511,65.3502557345672,84.10340488076608,
125,3.5,101.16416867972687,68.82135236240748,82.49895208722924,
125,4.0,97.21705181859758,72.64674230113411,85.11641463179268,
125,4.5,98.68369714817709,77.49621051315152,80.07938588171655,
125,5.0,94.83904714301072,79.88827234335132,72.84119358206993,
125,5.5,95.5018095819665,83.67021675546917,76.59669303732596,
125,6.0,95.48879295856004,83.95645525768823,70.84626959513893,
125,6.5,92.37525782873308,87.21850593512117,70.90789571054638,
125,7.0,85.67941435077886,87.50924546402547,69.90507836026094,
125,7.5,89.37570509503257,84.39299120477482,74.08570854647385,
125,8.0,87.4723158137428,83.13194250521173,66.3837987880733,
125,8.5,89.61734040455235,89.8075714823416,65.35254273644998,
125,9.0,86.37360113715584,85.58375163692381,65.83356365858266,
125,9.5,85.32656062850909,88.85570280953218,66.02156022332454,
125,10.0,84.79896884193025,92.17982376983355,65.48336708315817,
125,10.5,84.37584861123598,87.36434274425648,61.695844759075825,
125,11.0,77.32615235062102,93.84541888438252,63.23895405290582,
125,11.5,78.4668299070442,90.34055872036475,59.589350603789676,
125,12.0,81.86493718778301,88.86645820094492,59.728761220793416,
130,2.0,113.74854848272274,68.95978471506959,81.41107588939266,
130,2.5,111.34766139633048,71.91219342085019,82.46137551263564,
130,3.0,109.08301670780595,67.37365434524476,86.22513719490499,
130,3.5,103.78754147912147,68.91885786613557,79.99953003347123,
130,4.0,100.16263977288838,66.93241265485183,84.5311141640566,
130,4.5,101.69326981124567,74.5350459214082,73.89047870045886,
130,5.0,101.81119347594424,75.39591044204376,71.66028388264172,
130,5.5,100.92419763135105,80.29046478588393,67.08067391502601,
130,6.0,91.7763830169356,75.46161133947422,66.16321820190826,
130,6.5,93.56438677180554,84.62123058078357,70.02581316272507,
130,7.0,95.96268535282447,82.86263888673385,64.11196329597048,
130,7.5,88.13250550840266,82.38607032055647,69.07234991231293,
130,8.0,95.15623696929116,80.05653546400336,65.2331042768993,
130,8.5,93.48025969949394,81.1462398951439,60.852612894427224,
130,9.0,92.34809412722356,81.92179833464738,64.08193517381065,
130,9.5,84.69877388035688,87.82439351063744,62.503614745727184,
130,10.0,90.25288935817106,88.55551834744747,58.193781147877786,
130,10.5,89.89759883449284,91.10432202889147,62.37777122447948,
130,11.0,86.37431564481659,89.31618258639378,57.99031877306733,
130,11.5,87.15991700872448,91.18475669047277,54.3024597881548,
130,12.0,83.93014497175615,92.41111234189582,60.360119526951195,
135,2.0,117.43521196866443,68.39235548554117,78.32709567540434,
135,2.5,118.71334875380492,69.82149172154988,74.65007444771754,
135,3.0,109.50266994821996,62.63036778878729,79.41787366010836,
135,3.5,114.47776158922126,66.80941863908963,78.79871791573036,
135,4.0,112.39315869011983,71.56255861534825,72.48797507301474,
135,4.5,109.83909968862194,72.48662496817826,70.54138932190875,
135,5.0,104.22838308665877,73.83408704075771,70.83007741427838,
135,5.5,100.8655554317926,71.53619869669917,67.57030502491654,
135,6.0,106.06659803296537,74.5742603934765,66.55511678055977,
135,6.5,98.15266551179286,74.74518636442633,67.25157660059715,
135,7.0,94.45055696066935,79.78938080967747,63.74500050316533,
135,7.5,98.25022023206387,77.58893943656479,66.08477849877312,
135,8.0,96.13590826076535,84.08766422892138,61.04372665662876,
135,8.5,95.091734449807,80.73827127055934,63.73825180313837,
135,9.0,97.15881272059822,82.09020010476739,62.195306072653786,
135,9.5,88.44421014964858,79.811554830799,56.72561165865341,
135,10.0,92.57951581207632,80.57227296264466,55.88172538301441,
135,10.5,92.43473209440397,82.8251548434643,57.89640602219764,
135,11.0,92.4979382264174,84.31214151472719,56.72697412184055,
135,11.5,88.30707970476242,86.23270291911106,54.53886874591416,
135,12.0,87.430735176388,88.31402934730137,56.10674221372855,
140,2.0,119.01174359985832,65.20005788245422,78.33535298768597,
140,2.5,115.99338399709127,68.48968748468768,69.86465663334776,
140,3.0,121.67938648947411,58.038521989922074,75.2021676578171,
140,3.5,114.4864496428357,64.5970416744178,71.00361187280296,
140,4.0,109.23915847490927,66.80195184139303,68.39975653878771,
140,4.5,106.07237091199971,65.73983876741515,68.90718392746814,
140,5.0,105.46217687519695,70.41643467179033,67.64259582926627,
140,5.5,107.66859491884956,75.70041058399516,67.17452151540034,
140,6.0,103.64477623304614,72.25321820724065,63.55609558910334,
140,6.5,109.31236611549494,79.09416956658177,63.466904382431295,
140,7.0,105.82507147131014,72.86304455806342,64.47415726497897,
140,7.5,97.06937554857268,80.71966349528574,59.343510617488846,
140,8.0,102.94258908147177,80.22610001336393,57.31912507466817,
140,8.5,97.04462811258242,79.01035661584731,56.70541442985938,
140,9.0,96.19001007741618,76.75477437766013,58.68987923844941,
140,9.5,101.8291397211521,80.90553440201842,56.73129128699125,
140,10.0,94.20488652162112,78.1942097053773,55.805063363150744,
140,10.5,92.5566094667207,79.75700334203981,52.49294755821751,
140,11.0,91.21975541902239,82.88995930516512,53.578314438779984,
140,11.5,89.77081503312657,85.32726930497414,57.154297873538674,
140,12.0,96.31371185377739,85.32664372067104,52.60861372972095,
145,2.0,125.24950567927773,61.48177050378284,74.72993743161534,
145,2.5,125.92909975499856,64.4109935915357,69.2790018567174,
145,3.0,123.69698739630775,57.65898636987521,73.54390214263884,
145,3.5,121.80696566584162,65.12440944499687,70.23003046958705,
145,4.0,115.23881524796025,61.34287591978464,70.94449082441291,
145,4.5,111.4126153902453,67.67743614331322,64.9350283715911,
145,5.0,112.18170615752781,65.60965366596861,63.33541718946175,
145,5.5,117.2857281332389,70.34774946167833,63.263405001436375,
145,6.0,108.52393067806372,70.50206602842323,62.50208439310102,
145,6.5,108.3986666202406,69.9686727407688,63.44936223972123,
145,7.0,105.22864419957531,75.04985823666014,59.45618716015568,
145,7.5,102.72427817530827,75.62490930805893,58.89588613196213,
145,8.0,101.72577550166726,78.5464972410997,59.99494622774756,
145,8.5,101.6580659582683,77.89474835740666,56.08041507823467,
145,9.0,102.7666308947454,79.43413926467045,56.03102796958919,
145,9.5,97.04620281400318,77.15693098967253,57.94492138178561,
145,10.0,96.68720841329247,74.75156156094319,56.10381195983813,
145,10.5,95.04549632479177,78.08956854634417,52.9954720870428,
145,11.0,94.97285617818446,75.32826769917683,54.21867690084831,
145,11.5,97.16408093771386,80.47873213814435,52.09561913548077,
145,12.0,92.41375455759227,83.42719623119655,50.66041889840316,
150,2.0,142.5142959069809,59.672978323951995,74.33263548946034,
150,2.5,134.68077279560032,62.66789013047207,65.60100115029975,
150,3.0,134.98954168626148,54.082754846594135,71.37960096653593,
150,3.5,123.09775735266842,59.657063878427635,66.24793095939921,
150,4.0,126.78689860996035,64.15860149186831,61.700330814693416,
150,4.5,127.55964813006861,66.32513885252142,61.89331479508371,
150,5.0,123.72267937394868,69.37844268186903,61.901245251230705,
150,5.5,116.88965252148778,66.6144018511479,59.88179257608046,
150,6.0,120.3560679311946,70.33465068277893,57.77364836279103,
150,6.5,114.27208859764075,71.96902923824058,62.5981731630677,
150,7.0,116.40676552053034,70.00735361692861,62.50711930982608,
150,7.5,107.53130370758169,73.83881854973012,53.0142891441453,
150,8.0,112.67495498239515,73.48004388907383,56.50832948940907,
150,8.5,111.91347198159649,73.28059775387136,52.61637716740397,
150,9.0,110.96335553240903,74.87905575744458,53.22121607476892,
150,9.5,108.57282850675259,72.87299800398745,51.04096123379769,
150,10.0,101.40465840226535,74.868971416658,54.57279427768565,
150,10.5,107.20440386943415,76.92893699346759,48.192127783202224,
150,11.0,107.89968720069452,76.69606372225935,50.53965568443235,
150,11.5,107.57597524243117,80.06287612753054,52.578678039851546,
150,12.0,105.93559696369836,78.70745156615509,49.238071031454815,
155,2.0,144.12806097361695,57.51157511611638,69.76583414516764,
155,2.5,137.01512215267255,60.06572313676008,64.24469156544652,
155,3.0,139.25497700417512,53.01553668180848,64.36282027320127,
155,3.5,133.40751123885312,58.82432099845958,64.5150354769975,
155,4.0,133.0153705789713,62.76219795341313,61.801104002844895,
155,4.5,121.38489686979158,63.935514653563246,59.94169368028125,
155,5.0,129.90465934634966,67.3095235515848,57.70689558238622,
155,5.5,127.92777126834798,67.39684329316158,58.717072988420426,
155,6.0,118.28653860675692,65.92217449992656,60.07043476675546,
155,6.5,120.07397021243634,67.56121386695014,54.4382935088645,
155,7.0,123.97851803475973,71.36906916963498,55.17566530818147,
155,7.5,113.10215851601365,71.49121715691587,51.85731519484681,
155,8.0,110.82273630666145,73.46492017071887,54.37562213404429,
155,8.5,108.75496744387866,73.28319927519064,52.89748337282136,
155,9.0,117.04350231667674,70.07678626958739,54.75042041963405,
155,9.5,116.91683203915021,73.25009149551569,51.83318055546493,
155,10.0,114.35486963290258,74.98831550623596,51.76812173459425,
155,10.5,114.12341132876155,74.48892472941172,48.22190108264291,
155,11.0,105.02461493251764,74.41183661659875,46.87552651783772,
155,11.5,105.86444693401448,73.33255538878922,49.42036685708437,
155,12.0,104.21482566194369,72.87937860783319,50.96795887984814,
160,2.0,148.06634908862995,58.18295400275623,65.3943401508884,
160,2.5,139.27525441688866,58.422433288325195,60.70911614065509,
160,3.0,140.74477973569168,52.839079359398795,67.42340569961856,
160,3.5,137.00593812562974,58.69668879550192,62.8233290237181,
160,4.0,131.21313284015605,57.24258720860148,62.482649708125926,
160,4.5,126.9241363101051,61.35690915682774,59.73253546710529,
160,5.0,131.04406952629154,64.08514153298069,57.949957718773824,
160,5.5,123.98576618184751,62.95875898802043,57.3232821561362,
160,6.0,131.80311350076906,63.472243488820226,55.03929847935449,
160,6.5,127.30732448765539,67.61662025570858,54.00322551287757,
160,7.0,128.48574650264985,63.41659309421287,48.910651618760994,
160,7.5,124.60404782007477,64.09272645569709,52.05898854441435,
160,8.0,118.7831763214886,69.05731675743816,50.513770963940964,
160,8.5,120.40804894116704,67.1819438732731,53.4082039320143,
160,9.0,121.38956874238274,67.34649177331575,50.857531572020086,
160,9.5,114.21683099914246,72.73913896842726,48.69046886515223,
160,10.0,114.25410103041055,67.21864656231145,49.59418402677154,
160,10.5,111.22197017862881,74.94199050324018,42.99173178070843,
160,11.0,117.33684934828206,73.86269523123138,49.37334674385774,
160,11.5,116.50487020696778,76.0680540095906,48.497693924880025,
160,12.0,114.2640289253008,73.75572051821753,44.19962834780854,
165,2.0,160.88683162778463,55.21366136791682,64.63435968409419,
165,2.5,148.82393718215064,59.32128940813939,63.63932791551118,199.558934
165,3.0,147.5658640808091,51.322594061350166,60.81240556589372,
165,3.5,147.14715046307356,55.936877104511034,58.60344971777092,199.899466
165,4.0,146.76000432811972,58.76005413229737,57.358575679771796,199.630876
165,4.5,133.46760669871617,60.68646848038716,62.6912890283935,199.370346
165,5.0,135.3257513181268,61.65820531126008,57.11083998887182,199.063841
165,5.5,130.75385730934988,61.04116893526414,56.191794020887535,198.797373
165,6.0,137.314710788122,61.97995418571774,52.93359188766327,198.539536
165,6.5,136.811459619465,63.21114890995979,53.80313496920278,198.300302
165,7.0,133.95518317677232,67.32901271929761,55.00776992473427,198.046985
165,7.5,128.4828372268226,65.41231667073964,53.84179087792243,197.815262
165,8.0,130.460477909574,65.21530517196112,51.64746422386145,197.560802
165,8.5,125.21671773239183,69.50590576260123,50.30462218909888,197.310147
165,9.0,125.23499530693036,68.7658467636252,49.99818845587545,197.06303
165,9.5,120.29123457330259,70.45719317962067,46.39391382894373,196.814957
165,10.0,120.0504689810536,70.86521758419204,39.40568507492843,196.572478
165,10.5,115.33880516208545,71.21824474288545,46.17565127266309,196.303552
165,11.0,116.30420187698162,71.2963747841188,41.23126076961519,196.094437
165,11.5,118.6813006441843,69.6734060457448,43.77493235648982,195.863431
165,12.0,117.72850022488825,70.88151976883819,42.57549695901685,195.578279
170,2.0,162.86720217541065,52.06100707426236,62.81528522271067,194.330718
170,2.5,154.02328478982136,58.073522189876954,56.681830530116414,193.705491
170,3.0,145.74297722892658,49.45850922597594,58.05801523725177,194.270325
170,3.5,148.48359842468062,51.090680257234006,59.312417073553604,194.015324
170,4.0,152.49328739638787,54.33002512289359,56.283284088632016,193.758253
170,4.5,138.19217340914827,56.13005590160516,57.234726205222735,193.504968
170,5.0,137.27372322096642,59.42794480962753,57.19909215695418,193.186701
170,5.5,135.80633023992078,58.101623036587675,53.04270468063963,192.931978
170,6.0,142.48790463879334,60.67347144821549,52.324195457487704,192.684856
170,6.5,136.53818030899242,60.16930316730905,48.31927471689417,192.451759
170,7.0,131.83436383434994,63.40199003723902,49.81023055413495,192.200728
170,7.5,128.21781674141693,62.223562858758086,49.38462516246064,191.949374
170,8.0,125.2421183579443,67.46279424500715,50.42021207202589,191.74069
170,8.5,123.22407435623985,67.03513463060752,46.061392925888136,191.50282
170,9.0,134.33441103573696,68.92952577558584,47.14782655334575,191.265985
170,9.5,129.50627080910544,69.03962114214704,45.092770134936174,191.039005
170,10.0,128.85620733925663,64.81109054357874,44.526799909462845,190.796096
170,10.5,127.0534365780472,67.24662962565843,41.74924722894882,190.559385
170,11.0,127.22908180563279,65.80820500747309,36.91007940865449,190.324726
170,11.5,122.56482230510177,70.95405580611754,32.96866805837919,190.09271
170,12.0,118.4297092381296,71.69561339544433,44.393285726002844,189.829425
175,2.0,163.69206303984924,50.3522384419606,59.44401923657953,188.772197
175,2.5,168.58296552713932,57.15290343670343,54.55794486266854,188.167421
175,3.0,158.91495935545223,46.99930662458802,60.2876938535204,188.712832
175,3.5,160.75510328104542,53.185464703767266,55.297584247804934,188.462809
175,4.0,153.85764445019774,52.28119725364746,57.205889460803284,188.218037
175,4.5,153.91946663594277,57.195061080092884,54.99328571461834,187.975472
175,5.0,140.98334902551971,57.41879894181515,54.22266321164482,187.665504
175,5.5,142.17412164676915,61.386123166961184,50.342654906367315,187.416959
175,6.0,140.42213430493553,57.55949056154486,48.51153535449963,187.17086
175,6.5,145.98025871802344,58.68040905008123,52.49605473262909,186.912004
175,7.0,144.00394915358262,58.74846743614383,50.598583485862044,186.736413
175,7.5,141.15814560795818,60.128201143976355,48.460910810163895,186.494568
175,8.0,132.37794123466293,63.05561421228182,48.76884155469608,186.269288
175,8.5,136.35106400158915,61.87000152794794,44.79850635265379,186.040969
175,9.0,131.3702279771809,63.48225481764831,43.275640622579814,185.813143
175,9.5,130.60440466032819,64.41333894308515,43.25143610178464,185.579554
175,10.0,136.17143282205012,64.87667159073463,41.809327564088186,185.35263
175,10.5,127.43494000354796,64.58147100956376,44.3961084859439,185.128619
175,11.0,130.06278012539877,64.39184028069226,40.98409644358736,184.908008
175,11.5,122.95360111320731,64.5599874718815,36.199061708325175,184.679127
175,12.0,128.89059672223655,69.16398524763045,39.4473990619632,184.477274
180,2.0,174.79697398272552,50.13172109616729,60.48296940181646,183.50632
180,2.5,171.45857161562105,57.00674004250501,54.85799500998252,182.923251
180,3.0,164.5462854725286,46.29486786802904,55.38823666784873,183.454352
180,3.5,168.34126681316533,51.8775385152046,54.189331344050885,183.215557
180,4.0,163.277659696474,50.69166569271328,53.12463402422376,182.976829
180,4.5,151.70616606985683,54.35476936466422,48.027509817026655,182.747401
180,5.0,154.75514723572087,57.77798641253942,55.88621763219538,182.456218
180,5.5,147.16898598089335,54.775807691941125,48.14857252453251,182.219109
180,6.0,142.46860505170062,56.97098817393831,47.72200157556041,181.990398
180,6.5,151.306866600694,61.65124757319267,48.138834720048884,181.756529
180,7.0,144.98046252919113,57.542534608103125,47.628754440235554,181.52915
180,7.5,141.29336826421297,62.72823529164904,48.70660030383449,181.315479
180,8.0,144.36339322168612,60.94898631224083,47.226394504407104,181.095421
180,8.5,135.29800083354036,63.654203175792816,43.01505018306988,180.881362
180,9.0,134.92664081934987,61.43851456786621,42.547707986662765,180.657727
180,9.5,137.21888102901073,63.810541695553226,42.584305074708844,180.435005
180,10.0,137.22876865108486,65.86760535632258,42.350437150263,180.216419
180,10.5,136.18590256063334,62.753019192068585,41.4881600079277,179.998852
180,11.0,135.19236656061184,67.85989799880265,41.148692045839546,179.784788
180,11.5,135.89500651012773,64.23720395123718,35.32161563785208,179.566776
180,12.0,130.82875523767433,66.28508023151748,39.085406670860074,179.36871
185,2.0,176.59627243617325,48.54423781466736,55.52930541223209,178.48056
185,2.5,182.8504480562495,53.52666866948334,54.69349665042157,177.919575
185,3.0,164.03889785560634,48.449500718971656,56.38928884136425,178.442473
185,3.5,168.88158728326235,50.22198037755176,55.53683623371853,178.212176
185,4.0,162.4421757164178,50.18726874487565,53.85134173240116,177.986412
185,4.5,169.597069856446,50.84373445227799,52.65755818342326,177.760066
185,5.0,165.45936858009978,52.82250726627309,47.628549372804926,177.519599
185,5.5,151.6666705048906,57.249912974626106,51.963769073800236,177.284883
185,6.0,150.3177888361792,54.687350279111904,48.70604958538031,177.061503
185,6.5,159.72812650901525,57.62454834449597,47.906991774465524,176.841115
185,7.0,147.05504206214292,56.186757915047316,46.762524564405325,176.622832
185,7.5,149.76617020231325,59.48652062834009,50.52434497565626,176.355488
185,8.0,148.01205441878062,60.003512280859056,41.90999190035089,176.204012
185,8.5,140.59535445356562,62.06258218392979,40.72591699247601,175.984983
185,9.0,146.21753525396528,58.67620576363753,41.83969861610653,175.76578
185,9.5,148.28475110949674,62.85356384217784,42.67189281138721,175.552637
185,10.0,147.35493963946175,62.31650963634145,38.47909419118741,175.339823
185,10.5,134.2859579297168,62.812431461750414,38.27765534827886,175.131555
185,11.0,138.68941059752478,62.76664622207935,41.842885806495715,174.924001
185,11.5,136.29841181732624,66.34412865366761,40.40730701894001,174.720502
185,12.0,130.3613198575981,62.45870244440938,38.065785656271714,174.52552
190,2.0,180.59364387353745,46.58914575514073,56.74556450060694,173.807088
190,2.5,174.50206869722405,52.7567681344267,50.18816454525328,173.262153
190,3.0,173.2051524333967,44.44001923342111,54.70361845245162,173.746763
190,3.5,180.1024380170301,48.36164342371434,50.700636600321985,173.525275
190,4.0,171.6625522394204,52.63745512748577,53.30221719376689,173.303613
190,4.5,175.47157921068873,50.44206113409742,48.960245243529506,173.083042
190,5.0,169.78265379767112,52.28033587157495,46.91804207222859,172.818651
190,5.5,162.2319586349365,53.07238976634547,47.23808441865575,172.598892
190,6.0,154.18571437985528,56.17080857159377,47.542141443263326,172.38348
190,6.5,153.67036278090694,54.918848522897505,45.77351559661757,172.168913
190,7.0,157.5113453905632,57.06450790099218,45.18759234730638,171.94014
190,7.5,155.71529042554093,55.91661117917085,44.74393221904191,171.743787
190,8.0,145.9961518764027,56.943752012960424,43.26672228340511,171.550732
190,8.5,144.62843715832477,59.799436655498724,42.17021429748412,171.342687
190,9.0,154.92919958776537,59.306426247938816,38.030673037809194,171.136811
190,9.5,148.41799703564064,61.169524464962244,40.91687333258694,170.920514
190,10.0,141.25362103119454,63.06394350938308,36.68030191334825,170.725034
190,10.5,145.64182590088927,62.8840781994086,37.69625706604091,170.523476
190,11.0,146.02225031080692,63.41779024345591,32.527738743139544,170.313918
190,11.5,144.64927124065915,63.23320168957474,40.65878207556161,170.107575
190,12.0,137.770854553827,64.46601503076124,36.67210193274011,169.936115
195,2.0,183.2623218728348,47.5603390272497,54.90972457185625,169.332383
195,2.5,193.61590936639504,49.129259975376776,50.21661197708998,168.806949
195,3.0,181.2522730099309,46.60313127709713,54.20281996348298,169.284963
195,3.5,171.43323842845308,45.39506798450766,49.342158126476,169.070021
195,4.0,175.5447587631326,47.041905605105846,49.38466987582497,168.846847
195,4.5,177.80521134264603,49.146406968837866,46.25015634399102,168.644296
195,5.0,171.57333363075452,50.32825731666918,46.6563180055223,168.383501
195,5.5,176.1856278766749,51.93386148764216,49.476870565834844,168.166561
195,6.0,162.13691236722318,53.50386455179846,48.093317477808746,167.955538
195,6.5,162.90182320512668,57.70923195235143,44.78882150249751,167.749418
195,7.0,162.11646482308004,56.32974158167612,43.25855431015689,167.536575
195,7.5,163.85446618270285,56.052802004922654,41.71238871513737,167.357936
195,8.0,160.79619194377474,54.80433393717895,38.85998483070471,167.149103
195,8.5,154.02107951646408,56.75788383633659,41.28965184619591,166.947121
195,9.0,151.34065996031424,56.02881268388763,37.48649944684989,166.744139
195,9.5,152.05165593108984,58.7784540247719,36.77411628021937,166.53929
195,10.0,146.27290077754986,57.28035263221683,36.32156001539458,166.338484
195,10.5,152.38395616367498,60.30283562990511,37.97760917231822,166.146783
195,11.0,142.94431115708286,57.75921539297924,36.09427934479969,165.945957
195,11.5,149.4530542086132,62.43734063428791,35.57312691993694,165.755339
195,12.0,142.40829875412956,58.1766149053628,34.02461407463479,165.578617
200,2.0,205.45042909423833,46.58171549195652,53.76285060573176,165.038821
200,2.5,202.5146266291475,49.77637926932487,51.99960434865034,164.524739
200,3.0,188.65431967293588,45.55369174742909,49.33347889202178,165.009641
200,3.5,179.23223659044777,46.55375993154006,51.55694453609893,164.801449
200,4.0,179.00175327293053,48.91187755310288,46.33220771229978,164.605599
200,4.5,172.24361681955023,48.75742937147838,46.60496809672507,164.400168
200,5.0,181.81299439902938,50.865757515345436,47.06147936604235,164.159914
200,5.5,180.35908231657623,51.8640626474815,49.53120286729668,163.950505
200,6.0,180.85494521803716,53.412820223404324,43.888448376625774,163.749762
200,6.5,164.67262182229967,54.086648967947546,42.665857920762335,163.546309
200,7.0,175.0533257994044,51.824018607152496,40.48494371490938,163.333237
200,7.5,159.54786657462745,55.56776422999938,38.464094419342885,163.132567
200,8.0,157.23112998694612,54.703607998169254,38.076037579680595,162.97014
200,8.5,156.4447146312229,56.872002220231074,39.2265558408117,162.771321
200,9.0,157.13335073652524,58.6374166920735,38.75076967268183,162.575981
200,9.5,153.0362452098248,55.215417201455566,38.46362531373627,162.378296
200,10.0,155.90665839556817,59.22228383760106,35.54605624309069,162.185194
200,10.5,160.71434113586565,57.09511870072413,39.846332265042555,161.993114
200,11.0,146.70722955073973,58.92317221668077,34.87120167705972,161.801194
200,11.5,158.2224981176981,61.518105255901425,34.540428347020814,161.612602
200,12.0,158.16767115415806,57.984665513209094,32.829773876274956,161.437199
